Date,Fluorophore,Plate,Well,Content,Treatment,Sporophyte,Subsample,Antibiotic,Concentration,Quenched
29.09.23,4-MU,2,D5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
29.09.23,4-MU,2,D6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
29.09.23,4-MU,2,D7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
29.09.23,4-MU,2,D8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
29.09.23,4-MU,2,D9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
29.09.23,4-MU,2,D10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,2,D11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,2,D12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,2,E1,Sample,Faeces,NA,NA,Control,2000,TRUE
29.09.23,4-MU,2,E2,Sample,Faeces,NA,NA,Control,2000,TRUE
29.09.23,4-MU,2,E3,Sample,Faeces,NA,NA,Control,2000,TRUE
29.09.23,4-MU,2,E4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
29.09.23,4-MU,2,E5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
29.09.23,4-MU,2,E6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
29.09.23,4-MU,2,E7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
29.09.23,4-MU,2,E8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
29.09.23,4-MU,2,E9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
29.09.23,4-MU,2,E10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,2,E11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,2,E12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,2,F1,Sample,Faeces,NA,NA,Control,2000,TRUE
29.09.23,4-MU,2,F2,Sample,Faeces,NA,NA,Control,2000,TRUE
29.09.23,4-MU,2,F3,Sample,Faeces,NA,NA,Control,2000,TRUE
29.09.23,4-MU,2,F4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
29.09.23,4-MU,2,F5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
29.09.23,4-MU,2,F6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
29.09.23,4-MU,2,F7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
29.09.23,4-MU,2,F8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
29.09.23,4-MU,2,F9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
29.09.23,4-MU,2,F10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,2,F11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,2,F12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
29.09.23,4-MU,2,G1,Blank,NA,NA,NA,NA,2000,FALSE
29.09.23,4-MU,2,G2,Standard,NA,NA,NA,NA,0,FALSE
29.09.23,4-MU,2,G3,Standard,Faeces,NA,NA,NA,0,TRUE
29.09.23,4-MU,2,G4,Standard,NA,NA,NA,NA,0.1,FALSE
29.09.23,4-MU,2,G5,Standard,Faeces,NA,NA,NA,0.1,TRUE
29.09.23,4-MU,2,G6,Standard,NA,NA,NA,NA,0.2,FALSE
29.09.23,4-MU,2,G7,Standard,Faeces,NA,NA,NA,0.2,TRUE
29.09.23,4-MU,2,G8,Standard,NA,NA,NA,NA,0.5,FALSE
29.09.23,4-MU,2,G9,Standard,Faeces,NA,NA,NA,0.5,TRUE
29.09.23,4-MU,2,G10,Standard,NA,NA,NA,NA,1,FALSE
29.09.23,4-MU,2,G11,Standard,Faeces,NA,NA,NA,1,TRUE
29.09.23,4-MU,2,G12,Standard,NA,NA,NA,NA,2,FALSE
29.09.23,4-MU,2,H1,Standard,Faeces,NA,NA,NA,2,TRUE
29.09.23,4-MU,2,H2,Standard,NA,NA,NA,NA,5,FALSE
29.09.23,4-MU,2,H3,Standard,Faeces,NA,NA,NA,5,TRUE
29.09.23,4-MU,2,H4,Standard,NA,NA,NA,NA,10,FALSE
29.09.23,4-MU,2,H5,Standard,Faeces,NA,NA,NA,10,TRUE
29.09.23,4-MU,2,H6,Standard,NA,NA,NA,NA,20,FALSE
29.09.23,4-MU,2,H7,Standard,Faeces,NA,NA,NA,20,TRUE
29.09.23,4-MU,2,H8,Standard,NA,NA,NA,NA,50,FALSE
29.09.23,4-MU,2,H9,Standard,Faeces,NA,NA,NA,50,TRUE
29.09.23,4-MU,2,H10,Standard,NA,NA,NA,NA,100,FALSE
29.09.23,4-MU,2,H11,Standard,Faeces,NA,NA,NA,100,TRUE
29.09.23,4-MU,2,H12,Standard,Faeces,NA,NA,NA,150,TRUE
30.09.23,4-MU,1,A1,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A2,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A3,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A4,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A5,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A6,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A7,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A8,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A9,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A10,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A11,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,A12,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B1,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B2,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B3,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B4,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B5,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B6,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B7,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B8,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B9,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B10,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B11,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,B12,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C1,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C2,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C3,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C4,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C5,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C6,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C7,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C8,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C9,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C10,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C11,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,C12,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D1,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D2,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D3,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D4,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D5,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D6,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D7,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D8,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D9,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D10,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D11,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,D12,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E1,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E2,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E3,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E4,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E5,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E6,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E7,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E8,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E9,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E10,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E11,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,E12,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F1,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F2,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F3,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F4,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F5,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F6,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F7,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F8,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F9,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F10,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F11,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,F12,Sample,Faeces,NA,NA,Fresh,2000,TRUE
30.09.23,4-MU,1,G1,Blank,NA,NA,NA,NA,2000,FALSE
30.09.23,4-MU,1,G2,Standard,NA,NA,NA,NA,0,FALSE
30.09.23,4-MU,1,G3,Standard,Faeces,NA,NA,NA,0,TRUE
30.09.23,4-MU,1,G4,Standard,NA,NA,NA,NA,0.1,FALSE
30.09.23,4-MU,1,G5,Standard,Faeces,NA,NA,NA,0.1,TRUE
30.09.23,4-MU,1,G6,Standard,NA,NA,NA,NA,0.2,FALSE
30.09.23,4-MU,1,G7,Standard,Faeces,NA,NA,NA,0.2,TRUE
30.09.23,4-MU,1,G8,Standard,NA,NA,NA,NA,0.5,FALSE
30.09.23,4-MU,1,G9,Standard,Faeces,NA,NA,NA,0.5,TRUE
30.09.23,4-MU,1,G10,Standard,NA,NA,NA,NA,1,FALSE
30.09.23,4-MU,1,G11,Standard,Faeces,NA,NA,NA,1,TRUE
30.09.23,4-MU,1,G12,Standard,NA,NA,NA,NA,2,FALSE
30.09.23,4-MU,1,H1,Standard,Faeces,NA,NA,NA,2,TRUE
30.09.23,4-MU,1,H2,Standard,NA,NA,NA,NA,5,FALSE
30.09.23,4-MU,1,H3,Standard,Faeces,NA,NA,NA,5,TRUE
30.09.23,4-MU,1,H4,Standard,NA,NA,NA,NA,10,FALSE
30.09.23,4-MU,1,H5,Standard,Faeces,NA,NA,NA,10,TRUE
30.09.23,4-MU,1,H6,Standard,NA,NA,NA,NA,20,FALSE
30.09.23,4-MU,1,H7,Standard,Faeces,NA,NA,NA,20,TRUE
30.09.23,4-MU,1,H8,Standard,NA,NA,NA,NA,50,FALSE
30.09.23,4-MU,1,H9,Standard,Faeces,NA,NA,NA,50,TRUE
30.09.23,4-MU,1,H10,Standard,NA,NA,NA,NA,100,FALSE
30.09.23,4-MU,1,H11,Standard,Faeces,NA,NA,NA,100,TRUE
30.09.23,4-MU,1,H12,Standard,Faeces,NA,NA,NA,150,TRUE
30.09.23,4-MU,2,A1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,A2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,A3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,A4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,A5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,A6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,A7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,A8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,A9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,A10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,A11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,A12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,B1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,B2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,B3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,B4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,B5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,B6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,B7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,B8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,B9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,B10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,B11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,B12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,C1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,C2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,C3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,C4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,C5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,C6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,C7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,C8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,C9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,C10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,C11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,C12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,D1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,D2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,D3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,D4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,D5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,D6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,D7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,D8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,D9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,D10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,D11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,D12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,E1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,E2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,E3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,E4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,E5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,E6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,E7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,E8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,E9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,E10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,E11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,E12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,F1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,F2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,F3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,2,F4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,F5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,F6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,2,F7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,F8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,F9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,2,F10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,F11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,F12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,2,G1,Blank,NA,NA,NA,NA,2000,FALSE
30.09.23,4-MU,2,G2,Standard,NA,NA,NA,NA,0,FALSE
30.09.23,4-MU,2,G3,Standard,Faeces,NA,NA,NA,0,TRUE
30.09.23,4-MU,2,G4,Standard,NA,NA,NA,NA,0.1,FALSE
30.09.23,4-MU,2,G5,Standard,Faeces,NA,NA,NA,0.1,TRUE
30.09.23,4-MU,2,G6,Standard,NA,NA,NA,NA,0.2,FALSE
30.09.23,4-MU,2,G7,Standard,Faeces,NA,NA,NA,0.2,TRUE
30.09.23,4-MU,2,G8,Standard,NA,NA,NA,NA,0.5,FALSE
30.09.23,4-MU,2,G9,Standard,Faeces,NA,NA,NA,0.5,TRUE
30.09.23,4-MU,2,G10,Standard,NA,NA,NA,NA,1,FALSE
30.09.23,4-MU,2,G11,Standard,Faeces,NA,NA,NA,1,TRUE
30.09.23,4-MU,2,G12,Standard,NA,NA,NA,NA,2,FALSE
30.09.23,4-MU,2,H1,Standard,Faeces,NA,NA,NA,2,TRUE
30.09.23,4-MU,2,H2,Standard,NA,NA,NA,NA,5,FALSE
30.09.23,4-MU,2,H3,Standard,Faeces,NA,NA,NA,5,TRUE
30.09.23,4-MU,2,H4,Standard,NA,NA,NA,NA,10,FALSE
30.09.23,4-MU,2,H5,Standard,Faeces,NA,NA,NA,10,TRUE
30.09.23,4-MU,2,H6,Standard,NA,NA,NA,NA,20,FALSE
30.09.23,4-MU,2,H7,Standard,Faeces,NA,NA,NA,20,TRUE
30.09.23,4-MU,2,H8,Standard,NA,NA,NA,NA,50,FALSE
30.09.23,4-MU,2,H9,Standard,Faeces,NA,NA,NA,50,TRUE
30.09.23,4-MU,2,H10,Standard,NA,NA,NA,NA,100,FALSE
30.09.23,4-MU,2,H11,Standard,Faeces,NA,NA,NA,100,TRUE
30.09.23,4-MU,2,H12,Standard,Faeces,NA,NA,NA,150,TRUE
30.09.23,4-MU,3,A1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,A2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,A3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,A4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,A5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,A6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,A7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,A8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,A9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,A10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,A11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,A12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,B1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,B2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,B3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,B4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,B5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,B6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,B7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,B8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,B9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,B10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,B11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,B12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,C1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,C2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,C3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,C4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,C5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,C6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,C7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,C8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,C9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,C10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,C11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,C12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,D1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,D2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,D3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,D4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,D5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,D6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,D7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,D8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,D9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,D10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,D11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,D12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,E1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,E2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,E3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,E4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,E5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,E6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,E7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,E8,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,E9,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
30.09.23,4-MU,3,E10,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,E11,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,E12,Sample,Faeces,NA,NA,Penicillin + Nystatin,2000,TRUE
30.09.23,4-MU,3,F1,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,F2,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,F3,Sample,Faeces,NA,NA,Control,2000,TRUE
30.09.23,4-MU,3,F4,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,F5,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,F6,Sample,Faeces,NA,NA,Penicillin,2000,TRUE
30.09.23,4-MU,3,F7,Sample,Faeces,NA,NA,Nystatin,2000,TRUE
